created_at,post_id,post_url,post_text,author_id,author_username
2021-04-18 01:49:55,1905961896237044,https://m.facebook.com/groups/104190026414249/permalink/1905961896237044/,"name is Courtney. Really, life is crazy! And I'm trying. I'm a single mom. Of a beautiful smart little life saver. She's my everything. She is my reason to believe it gets better. So a few years ago I was with a man and he was on his way to come see me and got into a car accident and died, a few years before that I was with my first boyfriend ever he was very abusive. The only person that stuck up for me was my best friend. And he beat him up for it. We went home and then I got beat up for it (this was in 2013 so yeah I was young.) And later on that Sunday my best friend took his own life. So for years I blamed myself. For not leaving for thinking he would change. For the only person who tried to save me dying. And now I just got out of a relationship and it was so great at first. He was the first person I cared for in a while. He knew parts of me even I didn't know and he ended up using everything against me. He started beating me up. He threw me into walls, because he cheated on me. He threw fans at me. Pushed me up against walls with threats. Became my worst night mare. And my best dream. In the same sentence. An abusive relationship is so much more than just physical abuse.. It's being broken beyond any thought possible, my money was taken so I couldn't go do anything or move without him, my self esteem broken, my smile, my laugh, my soul, my family and friends were pushed away. I found a place I'm just trying to figure out the money. Please maybe point me in the right direction. All I ever wanted was to give my daughter everything, a better childhood than I had. And here i am screwing that all up. I'm failing at the one thing in life im supposed to make sure i succeed at. I don't even know where to start. I just want a second chance.. To start all over again and just be all about me and her.... And maybe eventually i can go back to college.. . I want to be the best me i can be for her.. Shes 3. Shes soaking everything up right now. I want her to know she can get through anything and in order to show her she can do that, i have to do that. And lately im not so sure i can.....that stereotype of a woman with a black eye, split lip or whatever is only a small part of the whole picture of abusive relationships. Domestic violence includes rape, sexual assault, robbery, and aggravated and simple assault by partners, immediate family members, or other relatives and friends. I lost everyone I feel like. The few friends I did have now want nothing to do with me i think because they are afraid of him? I'm not really sure. Im confused. So confused on how the people I love with my whole heart and soul can leave me out all alone when i need them the most... I am just looking for any kind of help i can get. I have tried so many different sites. It's been a month now. And im still trying to get help. I know of plenty of places for rent/sale now its just getting a call back from one and having the money. I just want something that is ours. Something noone can ever take away from us...I'm from steuben county ny
Looking to be pointed in the right direction for maybe an advocate to help apply for Grant's answers such or help reach out about clothes, furniture, rent help for a new place etc. It gets exhausting telling my story again and again. P.s no one will help me find a place says I have to go into shelter then they will help. I don't want to stay with strangers. Trust is a huge problem for me.
P.s if a landlord can give me paperwork showing how much rent is so I have the right stuff to get help, i can probably be ready with the money to move in tomorrow. I so badly need an apartment. I miss my daughter so much. I dont want my daughter to walk in my footsteps. But I do want her to walk next to me, and even past me. Way further than I ever even dreamt possible. I want her to be the best little her she can be. And for that to happen i need to be the best me. And I feel like I'm not doing a good job right now. We just need a home so we can be back together. I miss her so much. ""We think sometimes that poverty is only being hungry, naked, and homeless. The poverty of being unwanted, unloved, and uncared for is the greatest poverty. We must start in our own homes to remedy this kind of poverty"" – Mother Teresa

""Homelessness is not a choice, but rather a journey that many find themselves in.""– Asa Don Brown
Okay yes. I was putting up with stuff I never should have. I was keeping my mouth shut about it. For months. But now I left. And I'm telling my story. I'm not going to let the fact that everyone left me behind because I choose to be loyal to what is right and not to a person because they are wrong. I'll always stand up for that and my right to be happy. I found myself. Now please help me find a home

P.s is there anyone that can cash app me 5 for gas to get my kids bunkbed from there while he still in jail for the night $courtyy21",100003577405975.0,Courtney Brooker
2021-04-15 07:31:34,1903931956440038,https://m.facebook.com/groups/104190026414249/permalink/1903931956440038/,does anyone know of any resources for domestic abuse victims in Texas that will help me pay my rent or electricity or get counseling ? My abuser is finally in jail but he was the breadwinner for family and I am struggling so much right now. I don’t know what to do. Thank you so much.,100000072841478.0,Grace Reeder
2021-04-15 07:31:00,0,https://m.facebook.com/groups/1640618112854783/permalink/2830297623886820/,does anyone know of any resources for domestic abuse victims in Texas that will help me pay my rent or electricity or get counseling ? My abuser is finally in jail but he was the breadwinner for family and I am struggling so much right now. I don’t know what to do. Thank you so much.,,Grace Reeder
2021-04-14 13:53:55,1903341873165713,https://m.facebook.com/groups/104190026414249/permalink/1903341873165713/,"I am not usually the abuse victim. The victim is my mother. However, she has just become financially abusive after I told her I was fed up of seeing her physically and sexually abused by my uncle, who also abuses me. I want to run away to a refuge. I have learning difficulties and she keeps telling me it is all my fault that I am abused. She has made my grandad stop supporting me so I cannot runaway. I would really appreciate some advice. I am so scared.",655452222.0,Sel Jones
2021-04-14 00:33:34,1902963326536901,https://m.facebook.com/groups/104190026414249/permalink/1902963326536901/,I left my abuser last yr after 22 yes of abuse,100056006170304.0,Elly Clampelt
2021-04-13 15:21:22,1902609473238953,https://m.facebook.com/groups/104190026414249/permalink/1902609473238953/,"What did I do to deserve this I ask because see the STUPIDITY of me of what would have been 12 years 2-27-21 my ex cheated on me with a co-worker but I just recently found out that there's more to it that him and his manager that's his friend before he was his boss they were having sex with CO-WORKERS on the job as a previous coworker that worked with them let me know as my exes friend the manager was having sex with girls in the storage room at the Arby's they work at and in the parking lot in his car then where does my head go I let my ex drive my old van to work OMG was he having sex in my van 🥺🥺🥺😭😭😭 as it had the stench of cigarettes and I don't know what else as I just recently cleaned it out and just got depressed and more pissed I even cleaned it before cleaning out my own van I'm driving now cuz just the thought of that OMG just couldn't wrap my head around it.....

See I'm 43yrs old and I've had man so much done to me my heartbroken numerous times I've been used and ABUSED by boyfriend's friends, family and it HURTS so bad because I give my ALL to help out others and then the thanks I get is ABUSED and HURT and Cheated on.... WHY me.....

I don't drink,smoke, or do drugs I just FIRST AND FOREMOST make sure my KIDS are HAPPY and have everything they want and need in their lives which is the ONLY way I can see happiness I know that sounds pathetic to see happiness ONLY through my KIDS but I wouldn't even know how to acknowledge or accept my own HAPPINESS ANYMORE cuz I'm at the point to WONDERING will I EVER have my OWN TRUE HAPPINESS 🥺🥺🥺🥺🥺🥺. I've been through knee surgery from domestic violence from a previous relationship that I tried to make work for the kids stupidly there as well as the final draw was when he broke my knee in six places 🥺🥺🥺🥺. As I tried to stay a family with him through cheating and things but breaking my knee in front of my kids getting off their school bus to witness it was the last draw for me there and then

My narc recently cheating ex... We got together in 2009 as I didn't believe anyone would want me with the scar I had on my knee and I was still on crutches when me and my now ex got together MY SELF-ESTEEM WAS SO LOW..... So he accepted me even though I didn't ask for much he didn't work for 6 yrs as all I wanted was to be wanted to have someone around me and to help me with at the time my 3 kids and NOT feel ALONE and UNWANTED I gave him everything he wanted and needed Xbox, cigarettes, weed just as long as he was around me and that's all I asked and then 2015 we now have six kids he I believe EXPERIENCED with some kind of white powder drug that had him more agitated and aggressive towards me and his attitude changed toward the kids as he asked why the kids come before him EVEN that 😡😡. They're my kids they come FIRST AND FOREMOST but by this time me and him have had 3 kids where I was pregnant with him at least five times and one miscarriage early in 2010 and then in 2013 I had a baby sac with no baby and I had my dad watching my kids and he fell asleep and my then three yr old autistic son was wondering in the streets children services took my kids for 4 months and my mom didn't like my now ex that she let the then two kids I had with him go to Foster care and took the older three that RECEIVED SSI because my mom was money hungry that's a whole different story though 😭😭😭🥺🥺🥺🥺😭😭😭😭😭😭😭😭😭😭..so I been through alot with my now ex I had back surgery in 2015 I had to have my gallbladder removed because it almost ruptured as I went in the er with a 103 fever yeah it was very crucial MY LIFE 🥺 😭😭😭😭😭😭. So he was there THROUGH alot but THAT STILL DOESN'T MEAN I DESERVE WHAT HE DID at the end of 2015 he cheated on me and then I took him back 8 months later for him to do the same thing give months later and go back to the girl and then 9 months later I took him back yet again and this time with stipulations and requirements him needing to help take care of our three kids together getting his autistic son ready for school daily helping change his diapers and he had to get a job and provide some kind of income to the house and pay his child support...... Yes I wasn't to STUPID on some LEVELS to a dey but VERY DUMB on others as I shouldn't have taken him BACK 😡😔😭😭😭😭😭😭😭😭😭 to be where I'm at now ALONE with 6 kids... I started noticing changes throughout the pandemic and things up until he actually left after getting caught he lost 60 pounds in 6 months no DIETING at all just tremendously dropping weight and not looking right and then more arguing and agitating moments with him for no reason in front of the kids just YELLING at me downing me making me feel so low and lost and even more depressed 😢 he gave me $200 a month and said that made him head of the house while I fit the $2700 monthly bills for rent utilities groceries insurance and everything else but I was okay with him and his $200 I know STUPID of me yet again 😭😭. And then the day he left I had a romantic night planned for him on 1-2-21 but the SURPRISE was on me he got off work at 930 but I pulled up at his job at 1145 where he was there with the COWORKER girl I asked for my keys to my van and I said please don't throw my key at me and what did he do just that threw it in my face as I sat in the old van so he couldn't take it so he then breaks the mirror on my new van as he turned around to leave I called the police which is right next door to his job and go figure they sugar-coated the police reports I made cuz they knew my ex and I believe truly that's why my CPO order got DISMISSED as they all are at my exes job even the DAMN judge knew him SMDH 😭😭😭🤷🏿‍♀️🤷🏿‍♀️🤷🏿‍♀️. So I had no chance but I'm trying to move so he doesn't know where I am I even was when this all went down trying to talk to his mom she told me he broke my rearview mirror and me calling the police I took it out of proportion like I usually do SMH so I have blocked them ALL..

I'm trying to put on a brave face for my kids and get back out in the dating world I guess but have made tremendously big mistakes there... As I tried to help someone that ended up homeless let him move in as a Friend and he ended up wanting more eventho I had a male friend he got mad when he saw me and my friend and tried to have my kids TAKEN as he KNOW that is the hardest way to hurt me AND I COULDN'T BELIEVE THAT..... So YEAH STUPID STUPID me on so many levels... Please don't judge my stupidity there I'm already beating myself up enough 😭😭😭😭🥺🥺🥺 I mean I was taking this guy to work at 630 in the mornings picking him up I even had got the electric in my name for 10 days before he lost his place that's how caring and always trying to help SOMEONE and what does that get me where do I END UP them trying to HURT me I couldn't believe he tried to get my kids taken WTH was I thinking so now between the mess with my ex in February breaking into my house yeah I forgot to mention that he broke in my house and wrote DIE on the walls in the front room kids room and bathroom to let me know he made a spare key even to the key I took SMH do traumatized my kids that was the last draw and before I knew of the brawd van he pulled up on me and was following me around and one day at McDonald's with my daughter he pulled up ASKING for some shoes I bought him for Xmas SMH no mention of how are my kids this and that nope just can u find my shoes uh NOOOOOOOOOOOOO u won't be getting them buy your own he like I want yours so now four months later I'm far from where I was feeling better but STILL HURTING on so MANY LEVELS 🥺🥺😭😭...

My question is HOW LONG WILL THIS PAIN LAST 😭😭😭😭😭.

PLEASE PRAY FOR MY REMOVAL OF MY EX FROM MY MIND AND HEART FOREVER AS IM SO HEARTBROKEN 💔😭. AND PRAY FOR BIGGER HOUSE AND NEW HAPPY BEGINNINGS FOR ME AND MY KIDS...

BECAUSE THIS ROAD I'M ON IS HARD AND ROUGH AND I AM CONSTANTLY GOING THROUGH EMOTIONS DAILY AND PAIN

FEELING SO WEAK HURT ALONE AND STUPID 🥺🥺🥺🥺🥺😭😭😭😭...

BUT MY KIDS ARE HAPPY AND THAT'S WHAT KEEPS THE SUICIDAL THOUGHTS AWAY AS I'M DOING SOMETHING RIGHT TO SOME KIND OF DEGREE. 🥺🥺🥺🥺🥺🥺🥺🥺🥺...",100003047704933.0,Rita Allen
2021-04-12 19:18:44,1901971093302791,https://m.facebook.com/groups/104190026414249/permalink/1901971093302791/,pray for me please 💓,100001997078210.0,Courtney Brown
2021-04-12 19:18:31,2828557127394203,https://m.facebook.com/groups/1640618112854783/permalink/2828557127394203/,pray for me please 💓,100001997078210.0,Courtney Brown
2021-04-09 22:28:22,1899742086859025,https://m.facebook.com/groups/104190026414249/permalink/1899742086859025/,"What do I miss the most after surviving what I have been through?
I miss the innocence I had.
Going someplace and feeling comfortable.
Not always wondering ‘when’.
Not purposely altering otherwise normal, every day things that everyone does, because I am so scared.
Going to the bathroom and not worrying that if I get caught in there unexpectedly, how will I defend myself.
I miss a causal walk in to the store instead of the intense paranoia and panic of who sees me... how will I be trapped... the millions doubts running through my head with every step.

I want my innocent security back.",100007118070074.0,Ang Martin
2021-04-09 13:40:40,1899424656890768,https://m.facebook.com/groups/104190026414249/permalink/1899424656890768/,"What is wrong with me????? I love so hard and then end up so HURT. I try and try and try to give my all in a relationship a love that's even been dead for awhile for my KIDS to have a two parent family to end the end STILL BE LEFT ALONE ..... MY KIDS COME FIRST AND FOREMOST AND IF HE'S NOT OKAY WITH THAT TO HELL WITH HIM SOOOOO WHY OH WHY DID I WASTE SO MANY YEARS WHEN HE SHOWED ME SO MANY TIMES HE WANTED TO BE PUT BEFORE MY KIDS AND I WOULDN'T CAVE TO THAT COMPLETELY AT ALL I ADMIT I LET THINGS SLIDE ALOT AS I'M SITTING HERE CRYING THINKING ABOUT HOW HE DIDN'T SPEND ANY TIME WITH THE KIDS AND ALL HE DID WAS COME HOME AND PLAY ON THE XBOX NO TIME WITH THE KIDS AT ALL EVEN WHEN I BOUGHT THE KIDS GAMES THAT HE PLAYED HE STILL MADE NO EFFORT OR TIME TO PLAY WITH THEM ONLY HIS BOYS ONLINE HOW STUPID AND NAIVE WAS I TO TRY AND HAVE THAT TWO PARENT FAMILY FOR MY KIDS WHEN ACTUALLY THEY STILL DIDN'T HAVE THAT TWO PARENT FAMILY I WAS THE ONLY ONE SPENDING TIME WITH THEM AS I EVEN PLAY THE VIDEO GAMES WITH THEM TO SPEND TIME TOGETHER.....

BUT I NOW FOUND OUT WHY HE WOULD SAY ALL I DO IS GO TO WORK AND COME HOME BECAUSE HIM AND HIS FRIEND THAT'S THE MANAGER THEY WERE HAVING SEX WITH CO-WORKERS SMH HINT BEING THAT'S WHO HE ENDED UP LEAVING FOR A CO-WORKER LIKE WOWSERS NOT JUST ONE I FOUND OUT FROM A PREVIOUS WORKER THAT WORKED WITH MY NARCISSISTIC EX THAT THEY WERE HAVING SEX WITH CO-WORKERS FOR AWHILE AND SHE QUIT WHEN THE MANAGER PROPOSITIONED HER SO IT JUST GIVES ME MORE REASONS TO BE THANKFUL THAT GOD REMOVED

MY NARCISSISTIC FEET FETISH FUNKY UNGRATEFUL WORTHLESS UNWORTHY UNAPPRECIATIVE DEADBEAT OF AN EX FROM ME. THERE'S NO TELLING HOW LONG HE WAS CHEATING OR HOW LONG WAS HE USING DRUGS EVEN.... AS WHEN WE WERE TOGETHER THE LAST FEW MONTHS JULY TO DECEMBER HIS WEIGHT WAS TREMENDOUSLY DETERIORATING AND IT WASN'T DIETING AS WE ATE FAST FOOD OFTEN AND HIS WEIGHT WAS STILL GOING DOWN HE DIDN'T LOOK RIGHT IN HIS NECK AND ARMS AT ALL SO I'M SO BLESSED AND GRATEFUL GOD REMOVED HIM FROM ME SND MY KIDS LIVES...

BUT I'M COMING ASKING FOR PRAYERS BECAUSE EVERYDAY IS A STRUGGLE AND STILL DISBELIEF AFTER ALL I'VE DONE FOR HIM OVER THE 12 YEARS WE WERE ON AND OFF AND HOW STUPID I FEEL FOR WASTING SO MANY YEARS WITH THE WRONG GUY BECAUSE WE HAVE AN AUTISTIC SON THAT'S 6FT3 INCHES TALL 265 POUNDS AT 11YRS OLD AND WEARS ADULT DIAPERS

SEE IM DISABLED FROM A PREVIOUS DOMESTIC VIOLENCE RELATIONSHIP THAT LEFT ME WITH A PLATE IN MY KNEE BACK IN 2008 AND MY SELF-ESTEEM WAS SO LOW I'VE HAD BACK SURGERY ORAL SURGERY AND GALLBLADDER SURGERY AND WHEN I MET MY NARCISSISTIC EX THAT'S WHY I LET SO MUCH GO AS MY THINKING WAS WHO WOULD WANT ME WITH ALL THESE SITUATIONS AND PROBLEMS AND THINGS

AND NOW I'M A MOTHER OF 6 KIDS I STILL WONDER NOW EVEN MORE WHO WOULD WANT ME A MOTHER OF SIX KIDS WITH SPECIAL NEEDS AND THINGS MY 11 YR OLD IS AUTISTIC ADHD 6FT3 265 POUNDS AND A HANDFUL BUT I'M BLESSED FOR HIM NONETHELESS BUT EVERYDAY IS CHALLENGING TIMES WITH HIM AND I'M BLESSED AND GRATEFUL GOD GIVES ME THE PATIENCE AND STRENGTH TO GUIDE MY WAY

BUT NOW I'M STRONGER TO SOME DEGREE BUT MY HEART I NEED PRAYERS FOR MY STRENGTH TO REMOVE HIM FROM MY HEART AND MY MIND AS HE SO QUICKLY WAS ABLE TO DO TO HIS KIDS AND ME 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺",100003047704933.0,Rita Allen
2021-04-09 04:45:39,1899179846915249,https://m.facebook.com/groups/104190026414249/permalink/1899179846915249/,"So okay it's a beautiful day out right.... Right so I'm like okay I'm gonna go grab subway for dinner and then if they got the rooms clean will go to the park for a little bit so I come home and what NOTHING is done SMH but they all like it's hot I want to go outside and I'm like it is but y'all not doing jack til these rooms are clean so now that I'm home and upstairs in my room what they doing ACTING like whatever

I mean dangit it I just bout their UNGRATEFUL butt dinner and for me to come home to this house looking a wreck I'm tremendously HURT

Is that WRONG

C my back and knee is so crucial and in pain alot that I just don't I try to make sure I grocery shop and get things needed for the kids but the cleaning I mean that's the least they can do u know 😭😭😭😭😭😭😭

I mean it's ALOT and I don't have the energy to do what needs to be done really as I'm sitting in this room knowing what I want to do with it but just can't motivated to do it

and then I think about how he's so ignorant UNGRATEFUL worthless and selfish and such deadbeat that my ex was he knows how it's a challenge every day with our autistic son who is 11 yrs old 265 pounds wearing a size 15 men's shoe and in adult diapers so that's a challenge for me right there itself but I do what I gotta do I make sure my kids get fed everyday and my kids get their medications and I spend time with them and let them know ALWAYS HOW MUCH I LOVE THEM

BUT MY EX he would get mad as I put my kids before him BUT there my kids and they're ALWAYS GONNA BE FIRST AND FOREMOST IN MY LIFE....

MY narcissistic ex he was cheating on me numerous times I believe as him and his friend which is his boss they were having sex at the job with other co-workers all Willy nilly as.a ex co-worker that worked with them I saw her the other day and she let me know ALOT that's why she quit because the manager friend of my ex was trying to have sex with her I'm thinking about reporting this to corporate but then again why should I even care to do that I'm just gonna leave that alone KARMA IS A MUTHA AND THEY WILL GET THERE'S I TRULY BELIEVE in God's due time

But that doesn't mean that it doesn't hurt any less I FEEL SO STUPID FOR GIVING HIM 3 TIMES TO TRY AND BE S FAMILY FOR OUR KIDS SAKE TO NOW FIND THIS OUT HOW STUPID AM I HOW PATHETIC WAS I TRYING TO GIVE HIM THE OPPORTUNITY THE RIGHT TO BE IN ME AND HIS KIDS LIVES HE'S SO EVIL AND PATHETIC I MEAN I CAN'T BELIEVE I WAS THIS STUPID AND WASTED SO MANY YEARS I SHOULD HAVE LET HIM STAY GONE BACK IN 2016 WHEN HE CHEATED AND LEFT THE FIRST TIME 5 EXTRA YEARS ON AND OFF CUZ HE CHEATED AGAIN IN 2016 AND THEN TOOK HIM BACK IN 2017 THE LAST TIME IN JANUARY NOW IM THINKING ABOUT SLL THE YEARS I'VE WASTED WITH THE WRONG GUY AND FEELING SO STUPID BECAUSE I TRIED FOR MY KIDS BUT THEY DESERVE BETTER THAN HIM WITHOUT A DOUBT AS HE SPENT NO TIME WITH THEM THE VIDEO GAME AND SMOKING WAS MORE IMPORTANT THAN THEM AND ME AND NOW THAT HE'S ON DRUGS I BELIEVE WITH THE TREMENDOUS WEIGHT LOSS 60 pounds in 6 months his aggressive behavior and tone of IGNORANCE to me had gotten worse 🥺🥺😭😭😭😭😭😭😭😭😭😭😭😭😭..

JUST keep me in PRAYERS because I'm HURTING alot for the STUPIDITY of trying so hard when he wasn't WORTH it at ALL 🥺🥺🥺",100003047704933.0,Rita Allen
2021-04-06 03:37:37,1896879790478588,https://m.facebook.com/groups/104190026414249/permalink/1896879790478588/,This shit is so unfair my son's pooping man and I'm in major knee pain and this shit is just so freaking unfair it's like changing a grown man since he's 6ft 3 inches tall and 265 pounds 😭😭😭😭😭😭😭😭😭 I'm in major pain myself trying to deal and cope with...,100003047704933.0,Rita Allen
2021-04-05 10:52:57,1896320640534503,https://m.facebook.com/groups/104190026414249/permalink/1896320640534503/,Man up since 145 am feeling like it's 730 not tired at all OMG pray I get up on time to get my son ready this is so CRAZY 🥺😭 still worried about my stupid narc ex mess,100003047704933.0,Rita Allen
2021-04-05 00:54:22,1896030677230166,https://m.facebook.com/groups/104190026414249/permalink/1896030677230166/,i cant get over him telling me he'll kill me and my baby after punching me in my belly and spitting on me,100001997078210.0,Courtney Brown
2021-04-03 23:41:00,0,https://m.facebook.com/groups/1640618112854783/permalink/2822303021352947/,,,Courtney Brown
2021-04-03 06:12:10,1894589297374304,https://m.facebook.com/groups/104190026414249/permalink/1894589297374304/,"Hi moms! I need to vent. If this isnt approved you can remove it. I'm sorry! My daughters father wont respect my court ordered parenting plan. I only want an hour ahead to text me at the least and tell me he is coming before 630 cause her bedtime is 730. He hasn't respected it once. And now he is calling me horrible things and is very mean to me. I didn't even open the door tonight because it was 730 and she was asleep. But he thinks in lying. And wants to wake her.
How do I get him to respect us? Why wont he? What is wrong with men these days? I'm such a good person. Not perfect but would give you my last shirt off my back if you needed it. So I dont get why I have to tolerate this crap from him. Even with a court order.
I just dont get it! It makes me feel horrible. What do I do?! Advice??",100024255771417.0,Katrina Matthias
2021-04-02 00:18:02,1893652437467990,https://m.facebook.com/groups/104190026414249/permalink/1893652437467990/,"Hi 🙏
Does anyone else’s partner only turn violent when there drunk?
I feel every bruise on my body is my fault because I recommend we get a drink!
The only time he hits me is when he’s drunk,
Does anyone els feel sorry for there partner?? I’m so confused",100007540652876.0,Yvonne Martin
2021-03-30 16:04:03,2819260521657197,https://m.facebook.com/groups/1640618112854783/permalink/2819260521657197/,"I'm attending my abusers probation revokation hearing to let them know everything he has done to me and why he needs to be put behind bars. He was sentenced to 3 years for the three assaults on me. The last one being the worst. It took 6 weeks for my face to heal.

He may not be charged for the child pornography or sexually abusing children yet...but I can still try to make sure he doesn't abuse another child by speaking out at his hearing and making sure he goes to jail for the three years he did get.",100055570694284.0,Moreau Janell
2021-03-30 16:02:58,1891843837648850,https://m.facebook.com/groups/104190026414249/permalink/1891843837648850/,"I'm attending my abusers probation revokation hearing to let them know everything he has done to me and why he needs to be put behind bars. He was sentenced to 3 years for the three assaults on me. The last one being the worst. It took 6 weeks for my face to heal.

He may not be charged for the child pornography or sexually abusing children yet...but I can still try to make sure he doesn't abuse another child by speaking out at his hearing and making sure he goes to jail for the three years he did get.",100055570694284.0,Moreau Janell
2021-03-30 15:47:59,1891835387649695,https://m.facebook.com/groups/104190026414249/permalink/1891835387649695/,Please keep me in PRAYERS so much is going on so much is going WRONG and I don't know what to do,100003047704933.0,Rita Allen
2021-03-29 00:14:29,1890539207779313,https://m.facebook.com/groups/104190026414249/permalink/1890539207779313/,"my name is Courtney. Really, life is crazy! And I'm trying. I'm a single mom. Of a beautiful smart little life saver. She's my everything. She is my reason to believe it gets better. So a few years ago I was with a man and he was on his way to come see me and got into a car accident and died, a few years before that I was with my first boyfriend ever he was very abusive. The only person that stuck up for me was my best friend. And he beat him up for it. We went home and then I got beat up for it (this was in 2013 so yeah I was young.) And later on that Sunday my best friend took his own life. So for years I blamed myself. For not leaving for thinking he would change. For the only person who tried to save me dying. And now I just got out of a relationship and it was so great at first. He was the first person I cared for in a while. He knew parts of me even I didn't know and he ended up using everything against me. He started beating me up. He threw me into walls, because he cheated on me. He threw fans at me. Pushed me up against walls with threats. Became my worst night mare. And my best dream. In the same sentence. An abusive relationship is so much more than just physical abuse.. It's being broken beyond any thought possible, my money was taken so I couldn't go do anything or move without him, my self esteem broken, my smile, my laugh, my soul, my family and friends were pushed away. I found a place I'm just trying to figure out the money. Please maybe point me in the right direction. All I ever wanted was to give my daughter everything, a better childhood than I had. And here i am screwing that all up. I'm failing at the one thing in life im supposed to make sure i succeed at. I don't even know where to start. I just want a second chance.. To start all over again and just be all about me and her.... And maybe eventually i can go back to college.. . I want to be the best me i can be for her.. Shes 3. Shes soaking everything up right now. I want her to know she can get through anything and in order to show her she can do that, i have to do that. And lately im not so sure i can.....that stereotype of a woman with a black eye, split lip or whatever is only a small part of the whole picture of abusive relationships. Domestic violence includes rape, sexual assault, robbery, and aggravated and simple assault by partners, immediate family members, or other relatives and friends. I lost everyone I feel like. The few friends I did have now want nothing to do with me i think because they are afraid of him? I'm not really sure. Im confused. So confused on how the people I love with my whole heart and soul can leave me out all alone when i need them the most... I am just looking for any kind of help i can get. I have tried so many different sites. It's been a month now. And im still trying to get help. I know of plenty of places for rent now its just getting a call back from one. Or being able to look at one. I also need assistance with security and first months rent and putting furniture in it... Thank u for ur time
Courtney
P.s. I'm from steuben county ny looking to live near dansville wayland cohocton area
Looking to be pointed in the right direction for maybe an advocate to help apply for Grant's answers such or help reach out about clothes, furniture, rent help for a new place etc. It gets exhausting telling my story again and again. P.s no one will help me find a place says I have to go into shelter then they will help. I don't want to stay with strangers. Trust is a huge problem for me.
P.s if a landlord can give me paperwork showing how much rent is so I have the right stuff to get help, i can probably be ready with the money to move in tomorrow. I so badly need an apartment. I miss my daughter so much. I dont want my daughter to walk in my footsteps. But I do want her to walk next to me, and even past me. Way further than I ever even dreamt possible. I want her to be the best little her she can be. And for that to happen i need to be the best me. And I feel like I'm not doing a good job right now. We just need a home so we can be back together.
I miss her so much. ""We think sometimes that poverty is only being hungry, naked, and homeless. The poverty of being unwanted, unloved, and uncared for is the greatest poverty. We must start in our own homes to remedy this kind of poverty"" – Mother Teresa

""Homelessness is not a choice, but rather a journey that many find themselves in.""– Asa Don Brown
Okay yes. I was putting up with stuff I never should have. I was keeping my mouth shut about it. For months. But now I left. And I'm telling my story. I'm not going to let the fact that everyone left me behind because I choose to be loyal to what is right and not to a person because they are wrong. I'll always stand up for that and my right to be happy. I found myself. Now please help me find a home",100003577405975.0,Courtney Brooker
2021-03-28 15:28:53,1890238311142736,https://m.facebook.com/groups/104190026414249/permalink/1890238311142736/,"Trigger warning
abortion/Domestic Violence and swearing
.
.
.
.
.
.
.
.
.
.
.
.
Years ago I had an abortion of twins...
I woulda named them Mia and Jaylen.
The pain really never goes away...
It gets better in time.
I think about them everyday.
I had to fly to Honolulu, stay there for 36 hrs, obgyn app and procedure.
I was all by myself but I got through it.
To make matters worse the hospital where I had the abortion was the exact same hospital I was born in! That was some tough shit!
He'd tell me people disappear all the time on this little island called Kauai.
""There's no where for you to hide.""
And he knew where the DV shelter was, he was right.
""You're nothing without me...""
When I finally left him he became nothing to me.
""You're not gonna find anyone like me...""
Omgee, REALLY!?!
He'd make my life a living hell if I left...
I didn't doubt that for a second!
We need to go back to the good old days, he'd say.
Break a woman's jaw she can't speak.
Break a woman's hand she can't write.
Come to find out his brother was in prison for breaking his girlfriends jaw! Oh I'm fucked!
When he was little and he misbehaved his hand was put on a hot burning stove.
He said he'd do the same to my son if he misbehaved.
He made my son throw away all of his toys because his room was messy.
While his pathetic, weak excuse of a mom did nothing!
My poor boy!
His room is such a mess!
To this day my son refuses to throw anything away.
Drives me NUCKN FUTS!!!
I caused that....
I wanted to die...
I wanted to kill myself....
because then and only then I knew my son would be safe away from him.
He's just like his father his mom would say.
Oh there's the cycle.
100% local boy, 100% Hawaiian...
He had such anger and hatred towards women. Every year in Hawaii 1 outta 5 women die due to domestic violence.
I refused to become a statistic.
What people don't realize is trying to leave is such a risk!
He'd ask me...
This bi polar thing...
Is it curable?
That's the mentality I was dealing with.
I was in such a terrible state of mind.
I was on 120 mg of Adderall a day for my ADHD, perscribded by my PCP.
Meth mouth, bottomed out at 98 lbs.
I was addicted.
If he didn't kill me...
I woulda ended up killing myself.
There was no way I coulda gone through with the pregnancy.
I wouldn't have survived.
And most importantly my son needed me.
Thank you for reading this...
I hope this gives you a new perspective.
If you yourself are going through an abortion due to domestic violence or have gone this...
I'm here for you. Please message me.
If you know of any woman going through this and needs help please message me.
I'm the type of woman that doesn't break glass ceilings...
I shatter them.
If you get my meaning.

Speak sisters speak,
Stand & rise....
It is time.......",100024276467837.0,Nicole Asayo Iwamoto
